id,juz_number,surah_number,surah_ayat,juz_ayat,ayat_number,quran_transliteration
149,1,2,141,148,148,"Tilka ummatun qad khalat lahaa maa kasabat wa lakum maa kasabtum wa laa tus`aloona `ammaa kaano ya`maloon (section 16, End Juz 1)"
150,2,2,142,0,149,Sayaqoolus sufahaaa`u minan naasi maa wallaahum `an Qiblatihimul latee kaanoo `alaihaa; qul lillaahil mashriqu walmaghrib; yahdee mai yashaaa`u ilaa Siraatim Mustaqeem
151,2,2,143,1,150,Wa kazaalika ja`alnaakum ummatanw wasatal litakoonoo shuhadaaa`a `alan naasi wa yakoonar Rasoolu `alaikum  shaheedaa; wa maa ja`alnal qiblatal latee kunta `alaihaaa illaa lina`lama mai yattabi`ur Rasoola mimmai yanqalibu `alaa `aqibayh; wa in kaanat lakabeeratan illaa `alal lazeena hadal laah; wa maa kaanal laahu liyudee`a eemaanakum; innal laaha binnaasi la Ra`oofur Raheem
152,2,2,144,2,151,Qad naraa taqalluba wajhika fis samaaa`i fala nuwalliyannaka qiblatan tardaahaa; fawalli wajhaka shatral Masjidil haaraam; wa haisu maa kuntum fawalloo wujoohakum shatrah; wa innal lazeena ootul Kitaaba laya`lamoona annahul haqqu mir Rabbihim; wa mal laahu bighaafilin `ammaa ya`maloon
153,2,2,145,3,152,Wa la`in ataital lazeena ootul kitaaba bikulli aayatim maa tabi`oo Qiblatak; wa maaa anta bitaabi`in Qiblatahum; wa maa ba`duhum bitaabi``in Qiblata ba`d; wa la`init taba`ta ahwaaa`ahum mim ba`di maa jaaa`aka minal `ilmi innaka izal laminaz zaalimeen
154,2,2,146,4,153,Allazeena aatainaahumul kitaaba ya`rifoonahoo kamaa ya`rifoona abnaaa`ahum wa inna fareeqam minhum layaktumoonal haqqa wa hum ya`lamoon
155,2,2,147,5,154,Alhaqqu mir Rabbika falaa takoonana minal mumtareen (section 17)
156,2,2,148,6,155,Wa likullinw wijhatun huwa muwalleehaa fastabiqul khairaat; ayna maa takoonoo yaati bikumullaahu jamee`aa; innal laaha `alaa kulli shai`in qadeer
157,2,2,149,7,156,Wa min haisu kharajta fawalli wajhaka shatral Masjidil Haraami wa innahoo lalhaqqu mir Rabbik; wa mallaahu bighaafilin `ammaa ta`maloon
158,2,2,150,8,157,Wa min haisu kharajta fawalli wajhaka shatral Masjidil Haraam; wa haisu maa kuntum fawalloo wujoohakum shatrahoo li`allaa yakoona linnaasi `alaikum hujjatun illal lazeena zalamoo minhum falaa takhshawhum wakhshawnee wa liutimma ni`matee `alaikum wa la`allakum tahtadoon
159,2,2,151,9,158,kamaaa arsalnaa feekum Rasoolam minkum yatloo `alaikum aayaatina wa yuzakkeekum wa yu`alli mukumul kitaaba wal hikmata wa yu`allimukum maa lam takoonoo ta`lamoon
160,2,2,152,10,159,Fazkurooneee azkurkum washkuroo lee wa laa takfuroon (section 18)
161,2,2,153,11,160,Yaaa ayyuhal laazeena aamanus ta`eenoo bissabri was Salaah; innal laaha ma`as-saabireen
162,2,2,154,12,161,Wa laa taqooloo limai yuqtalu fee sabeelil laahi amwaat; bal ahyaaa`unw wa laakil laa tash`uroon
163,2,2,155,13,162,Wa lanablu wannakum bishai`im minal khawfi waljoo`i wa naqsim minal amwaali wal anfusi was samaraat; wa bashshiris saabireen
164,2,2,156,14,163,Allazeena izaaa asaabathum museebatun qaalooo innaa lillaahi wa innaaa ilaihi raaji`oon
165,2,2,157,15,164,Ulaaa`ika `alaihim salawaatun mir Rabbihim wa rahma; wa ulaaa`ika humul muhtadoon
166,2,2,158,16,165,Innas Safaa wal-Marwata min sha`aaa`iril laahi faman hajjal Baita awi`tamara falaa junaaha `alaihi ai yattawwafa bihimaa; wa man tatawwa`a khairan fa innal laaha Shaakirun`Aleem
167,2,2,159,17,166,Innal lazeena yaktumoona maaa anzalnaa minal baiyinaati walhudaa mim ba`di maa baiyannaahu linnaasi fil kitaabi ulaaa`ika yal`anuhumul laahu wa yal`anuhumul laa `inoon
168,2,2,160,18,167,Illal lazeena taaboo wa aslahoo wa baiyanoo fa ulaaa`ika atoobu `alaihim; wa Anat Tawwaabur Raheem
169,2,2,161,19,168,Innal lazeena kafaroo wamaa too wa hum kuffaarun ulaaa`ika `alaihim la `natul laahi walmalaa`ikati wannaasi ajma`een
170,2,2,162,20,169,khaalideena feeha laa yukhaffafu `anhumul `azaabu wa laa hum yunzaroon
171,2,2,163,21,170,"Wa ilaahukum illaahunw waahid, laaa ilaaha illaa Huwar Rahmaanur Raheem (section 19)"
172,2,2,164,22,171,Inna fee khalqis samaawaati wal ardi wakhtilaafil laili wannahaari walfulkil latee tajree fil bahri bimaa yanfa`unnaasa wa maaa anzalal laahu minas samaaa`i mim maaa`in fa ahyaa bihil arda ba`da mawtihaa wa bas sa feehaa min kulli daaabbatinw wa tasreefir riyaahi wassahaabil musakhkhari bainas samaaa`i wal ardi la aayaatil liqawminy ya`qiloon
173,2,2,165,23,172,Wa minan naasi mai yattakhizu min doonil laahi andaadai yuhibboonahum kahubbil laahi wallazeena aamanooo ashaddu hubbal lillah; wa law yaral lazeena zalamoo iz yarawnal `azaaba annal quwwata lillaahi jamee`anw wa annallaaha shadeedul `azaab
174,2,2,166,24,173,Iz tabarra al lazeenat tubi`oo minal lazeenattaba`oo wa ra awul `azaaba wa taqatta`at bihimul asbaab
175,2,2,167,25,174,Wa qaalal lazeenat taba`oo law anna lanaa karratan fanatabarra a minhum kamaa tabarra`oo minnaa; kazaalika yureehimullaahu a`maalahum hasaraatin `alaihim wa maa hum bikhaarijeena minan Naar (section 20)
176,2,2,168,26,175,Yaaa ayyuhan naasu kuloo mimmaa fil ardi halaalan taiyibanw wa laa tattabi`oo khutu waatish Shaitaan; innahoo lakum `aduwwum mubeen
177,2,2,169,27,176,Innamaa yaamurukum bissooo`i walfahshaaa`i wa an taqooloo alal laahi maa laa ta`lamoon
178,2,2,170,28,177,Wa izaa qeela lahumuttabi`oo maaa anzalal laahu qaaloo bal nattabi`u maaa alfainaa `alaihi aabaaa`anaaa; awalaw kaana aabaaa`hum laa ya`qiloona shai`anw wa laa yahtadoon
179,2,2,171,29,178,Wa masalul lazeena kafaroo kamasalil lazee yan`iqu bimaa laa yasma`u illaa du`aaa`anw wa nidaaa`aa; summum bukmun `umyun fahum laa ya`qiloon
180,2,2,172,30,179,Yaaa ayyuhal lazeena aamanoo kuloo min taiyibaati maa razaqnaakum washkuroo lillaahi in kuntum iyyaahu ta`budoon
181,2,2,173,31,180,Innamaa harrama `alaikumul maitata waddama wa lahmal khinzeeri wa maaa uhilla bihee lighairil laahi famanid turra ghaira baaghinw wa laa `aadin falaaa isma `alaih; innal laaha Ghafoorur Raheem
182,2,2,174,32,181,Innal lazeena yaktumoona maaa anzalal laahu minal kitaabi wa yashtaroona bihee samanan qaleelan ulaaa`ika maa yaakuloona fee butoonihim illan Naara wa laa yukallimu humul laahu Yawmal Qiyaamati wa laa yuzakkeehim wa lahum `azaabun aleem
183,2,2,175,33,182,Ulaaa`ikal lazeenash tarawud dalaalata bilhudaa wal`azaaba bilmaghfirah; famaaa asbarahum `alan Naar
184,2,2,176,34,183,Zaalika bi annal laaha nazzalal kitaaba bilhaqq; wa innal lazeenakh talafoo fil kitaabi lafee shiqaaqim ba`eed (section 21)
185,2,2,177,35,184,Laisal birra an tuwalloo wujoohakum qibalal mashriqi walmaghribi wa laakinnal birra man aamana billaahi wal yawmil aakhiri wal malaaa `ikati wal kitaabi wan nabiyyeena wa aatalmaala `alaa hubbihee zawilqurbaa walyataa maa walmasaakeena wabnas sabeeli wassaaa`ileena wa firriqaabi wa aqaamas salaata wa aataz zakaata walmoofoona bi ahdihim izaa `aahadoo wasaabireena fil baasaaa`i waddarraaa`i wa heenal baas; ulaaa`ikal lazeena sadaqoo wa ulaaa `ika humul muttaqoon
186,2,2,178,36,185,Yaaa ayyuhal lazeena aamanoo kutiba alaikumul qisaasu fil qatlaa alhurru bilhurri wal`abdu bil`abdi wal unsaa bil unsaa; faman `ufiya lahoo min akheehi shai`un fattibaa`um bilma`roofi wa adaaa`un ilaihi bi ihsaan; zaalika takhfeefum mir rabikum wa rahmah; famani` tadaa ba`da zaalika falahoo `azaabun aleem
187,2,2,179,37,186,Wa lakum fil qisaasi hayaatuny yaaa ulil albaabi la `allakum tattaqoon
188,2,2,180,38,187,Kutiba `alaikum izaa hadara ahadakumul mawtu in taraka khairanil wasiyyatu lilwaalidaini wal aqrabeena bilma`roofi haqqan `alalmut taqeen
189,2,2,181,39,188,Famam baddalahoo ba`da maa sami`ahoo fa innamaaa ismuhoo `alallazeena yubaddi loonah; innallaha Samee`un `Aleem
190,2,2,182,40,189,Faman khaafa mim moosin janafan aw isman fa aslaha bainahum falaaa ismaa `alayh; innal laaha Ghafoorur Raheem (section 22)
191,2,2,183,41,190,Yaa ayyuhal lazeena aamanoo kutiba `alaikumus Siyaamu kamaa kutiba `alal lazeena min qablikum la`allakum tattaqoon
192,2,2,184,42,191,Ayyaamam ma`doodaat; faman kaana minkum mareedan aw`alaa safarin fa`iddatum min ayyaamin ukhar; wa `alal lazeena yuteeqoonahoo fidyatun ta`aamu miskeenin faman tatawwa`a khairan fahuwa khairul lahoo wa an tasoomoo khairul lakum in kuntum ta`lamoon
193,2,2,185,43,192,Shahru Ramadaanallazeee unzila feehil Qur`aanu hudal linnaasi wa baiyinaatim minal hudaa wal furqaan; faman shahida minkumush shahra falyasumhu wa man kaana mareedan aw `alaa safarin fa`iddatum min ayyaamin ukhar; yureedul laahu bikumul yusra wa laa yureedu bikumul `usra wa litukmilul `iddata wa litukabbirul laaha `alaa maa hadaakum wa la`allakum tashkuroon
194,2,2,186,44,193,Wa izaa sa alaka `ibaadee `annnee fa innee qareebun ujeebu da`wataddaa`i izaa da`aani falyastajeeboo lee wal yu`minoo bee la`allahum yarshudoon
195,2,2,187,45,194,Uhilla lakum laylatas Siyaamir rafasu ilaa nisaaa`ikum; hunna libaasullakum wa antum libaasullahunn; `alimal laahu annakum kuntum takhtaanoona anfusakum fataaba `alaikum wa `afaa `ankum fal`aana baashiroo hunna wabtaghoo maa katabal laahoo lakum; wa kuloo washraboo hattaa yatabaiyana lakumul khaitul abyadu minal khaitil aswadi minal fajri summa atimmus Siyaama ilal layl; wa laa tubaashiroo hunna wa antum `aakifoona fil masaajid; tilka hudoodul laahi falaa taqraboohaa; kazaalika yubaiyinul laahu aayaatihee linnaasi la`allahum yattaqoon
196,2,2,188,46,195,Wa laa taakuloo amwaalakum bainakum bilbaatili wa tudloo bihaaa ilal hukkaami litaakuloo fareeqam min amwaalin naasi bil ismi wa antum ta`lamoon (section 23)
197,2,2,189,47,196,Yas`aloonaka `anil ahillati qul hiya mawaaqeetu linnaasi wal Hajj; wa laisal birru bi an ta`tul buyoota min zuhoorihaa wa laakinnal birra manit taqaa; wa`tul buyoota min abwaa bihaa; wattaqullaaha la`allakum tuflihoon
198,2,2,190,48,197,Wa qaatiloo fee sabeelillaahil lazeena yuqaatiloonakum wa laa ta`tadooo; innal laaha laa yuhibbul mu`tadeen
199,2,2,191,49,198,Waqtuloohum haisu saqif tumoohum wa akhrijoohum min haisu akhrajookum; walfitnatu ashaddu minal qatl; wa laa tuqaatiloohum `indal Masjidil Haraami hattaa yaqaatilookum feehi fa in qaatalookum faqtuloohum; kazaalika jazaaa`ul kaafireen
200,2,2,192,50,199,Fa ininn-tahaw fa innal laaha Ghafoorur Raheem
201,2,2,193,51,200,Wa qaatiloohum hatta laa takoona fitnatunw wa yakoonad deenu lillaahi fa-inin tahaw falaa `udwaana illaa `alaz zaalimeen
202,2,2,194,52,201,Ash Shahrul Haraamu bish Shahril Haraami wal hurumaatu qisaas; famani`tadaa `alaikum fa`tadoo `alaihi bimisli ma`tadaa `alaikum; wattaqul laaha wa`lamooo annal laaha ma`al muttaqeen
203,2,2,195,53,202,Wa anfiqoo fee sabeelil laahi wa laa tulqoo bi aydeekum ilat tahlukati wa ahsinoo; innal laaha yuhibbul muhsineen
204,2,2,196,54,203,Wa atimmul Hajja wal Umarata lillaah; fain uhsirtum famas taisara minal hadyi walaa tahliqoo ru`oosakum hatta yablughal hadyu mahillah; faman kaana minkum mareedan aw biheee azam mir ra`sihee fafidyatum min Siyaamin aw sadaqatin aw nusuk; fa izaaa amintum faman tamatta`a bil `Umrati ilal Hajji famastaisara minal hadyi; famal lam yajid fa Siyaamu salaasti ayyaamin fil Hajji wa sab`atin izaa raja`tum; tilka `asharatun kaamilah; zaalika limal lam yakun ahluhoo haadiril Masjidil Haraam; wattaqul laaha wa`lamoo annal laaha shadeedul`iqaab (section 24)
205,2,2,197,55,204,Al-Hajju ashhurum ma`-loomaat; faman farada feeinnal hajja falaa rafasa wa laa fusooqa wa laa jidaala fil Hajj; wa maa taf`aloo min khairiny ya`lamhul laah; wa tazawwadoo fa inna khairaz zaadit taqwaa; wattaqooni yaaa ulil albaab
206,2,2,198,56,205,Laisa `alaikum junaahun an tabtaghoo fad lam mir rabbikum; fa izaaa afadtum min `Arafaatin fazkurul laaha `indal-Mash`aril Haraami waz kuroohu kamaa hadaakum wa in kuntum min qablihee laminad daaalleen
207,2,2,199,57,206,Summa afeedoo min haisu afaadan naasu wastagh firullaah; innal laaha Ghafoor ur-Raheem
208,2,2,200,58,207,Fa-izan qadaitum manaa sikakum fazkurul laaha kazikrikum aabaaa`akum aw ashadda zikraa; faminannaasi mai yaqoolu Rabbanaaa aatinaa fiddunyaa wa maa lahoo fil Aakhirati min khalaaq
209,2,2,201,59,208,Wa minhum mai yaqoolu rabbanaaa aatina fid dunyaa hasanatanw wa fil aakhirati hasanatanw wa qinaa azaaban Naar
210,2,2,202,60,209,Ulaaa`ika lahum naseebum mimmaa kasaboo; wal laahu saree`ul hisaab
211,2,2,203,61,210,Wazkurul laaha feee ayyaamin ma`doodaatin; faman ta`ajjala fee yawmaini falaaa ismaa `alaihi wa man ta akhara falaaa isma `alayhi; limanit-taqaa; wattaqul laaha wa`lamooo annakum ilaihi tuhsharoon
212,2,2,204,62,211,Wa minan naasi mai yu`jibuka qawluhoo fil hayaatid dunyaa wa yushhidul laaha `alaa maa fee qalbihee wa huwa aladdulkhisaam
213,2,2,205,63,212,Wa izaa tawallaa sa`aa fil ardi liyufsida feeha wa yuhlikal harsa wannasl; wallaahu laa yuhibbul fasaad
214,2,2,206,64,213,Wa izaa qeela lahuttaqil laaha akhazathul izzatu bil-ism; fahasbuhoo jahannam; wa labi`sal mihaad
215,2,2,207,65,214,Wa minan naasi mai yashree nafsahub tighaaa`a mardaatil laah; wallaahu ra`oofum bil`ibaad
216,2,2,208,66,215,Yaaa ayyuhal lazeena aamanud khuloo fis silmi kaaaffatanw wa laa tattabi`oo khutuwaatish Shaitaan; innahoo lakum `aduwwum mubeen
217,2,2,209,67,216,Fa in zalaltum minba`di maa jaaa`atkumul baiyinaatu fa`lamoo annallaaha `Azeezun hakeem
218,2,2,210,68,217,Hal yanzuroona illaaa ai ya`tiya humul laahu fee zulalim minal ghamaami walmalaaa`ikatu wa qudiyal amr; wa ilal laahi turja`ul umoor (section 25)
219,2,2,211,69,218,Sal Banee Israaa`eela kam aatainaahum min aayatim baiyinah; wa mai yubaddil ni`matal laahi mim ba`di maa jaaa`athu fa innallaaha shadeedul`iqaab
220,2,2,212,70,219,Zuyyina lillazeena kafarul hayaatud dunyaa wa yaskharoona minal lazeena aamanoo; wallazeenat taqaw fawqahum yawmal Qiyaamah; wallaahu yarzuqu mai yashaaa`u bighairi hisaab;
221,2,2,213,71,220,Kaanan naasu ummatanw waahidatan fab`asal laahun Nabiyyeena mubashshireena wa munzireena wa anzala ma`ahumul kitaaba bilhaqqi liyahkuma bainan naasi feemakh talafoo feeh; wa makh talafa feehi `illallazeena ootoohu mim ba`di maa jaaa`athumul baiyinaatu baghyam bainahum fahadal laahul lazeena aamanoo limakh talafoo feehi minal haqqi bi iznih; wallaahu yahdee mai yashaaa`u ilaa Siraatim Mustaqeem
222,2,2,214,72,221,Am hasibtum an tadkhulul jannata wa lammaa yaa-tikum masalul lazeena khalaw min qablikum massathumul baasaaa`u waddarraaaa`u wa zulziloo hattaa yaqoolar Rasoolu wallazeena aamanoo ma`ahoo mataa nasrul laah; alaaa inna nasral laahiqareeb
223,2,2,215,73,222,Yas`aloonaka maazaa yunfiqoona qul maaa anfaqtum min khairin falil waalidaini wal aqrabeena walyataamaa wal masaakeeni wabnis sabeel; wa maa taf`aloo min khairin fa innal laaha bihee `Aleem
224,2,2,216,74,223,Kutiba alaikumulqitaalu wa huwa kurhullakum wa `asaaa an takrahoo shai`anw wa huwa khairullakum wa `asaaa an tuhibbo shai`anw wa huwa sharrullakum; wallaahu ya`lamu wa antum laa ta`lamoon (section 26)
225,2,2,217,75,224,Yas`aloonaka `anish Shahril Haraami qitaalin feehi qul qitaalun feehi kabeerunw wa saddun `an sabeelil laahi wa kufrum bihee wal Masjidil Haraami wa ikhraaju ahlihee minhu akbaru `indal laah; walfitnatu akbaru minal qatl; wa laa yazaaloona yuqaatiloonakum hatta yaruddookum `an deenikum inis tataa`oo; wa mai yartadid minkum `an deenihee fayamut wahuwa kaafirun fa ulaaa`ika habitat a`maaluhum fid dunyaa wal aakhirati wa ulaaa`ika ashaabun Naari hum feehaa khaalidoon
226,2,2,218,76,225,Innal lazeena aamanoo wallazeena haajaroo wa jaahadoo fee sabeelil laahi ulaaa`ika yarjoona rahmatal laah; wallaahu Ghafoorur Raheem
227,2,2,219,77,226,Yas`aloonaka `anilkhamri walmaisiri qul feehimaaa ismun kabeerunw wa manaafi`u linnaasi wa ismuhumaa akbaru min naf`ihimaa; wa yas`aloonaka maaza yunfiqoona qulil-`afwa; kazaalika yubaiyinul laahu lakumul-aayaati la`allakum tatafakkaroon
228,2,2,220,78,227,"Fid dunyaa wal aakhirah; wa yas`aloonaka `anil yataamaa qul islaahullahum khayr, wa in tukhaalitoohum fa ikhwaanukum; wallaahu ya`lamul mufsida minalmuslih; wa law shaaa`al laahu la-a`natakum; innal laaha `Azeezun Hakeem"
229,2,2,221,79,228,Wa laatankihul mushrikaati hattaa yu`minn; wa la amatum mu`minatun khairum mim mushrikatinw wa law a`jabatkum; wa laa tunkihul mushrikeena hattaa yu`minoo; wa la`abdummu`minun khairum mimmushrikinw wa law `ajabakum; ulaaa`ika yad`oona ilan Naari wallaahu yad`ooo ilal Jannati walmaghfirati biiznihee wa yubaiyinu Aayaatihee linnaasi la`allahum yatazakkaroon (section 27)
230,2,2,222,80,229,Wa yas`aloonaka `anil maheedi qul huwa azan fa`tazilun nisaaa`a fil maheedi wa laa taqraboo hunna hattaa yathurna fa-izaa tatah-harrna faatoohunna min haisu amarakumul laah; innallaaha yuhibbut Tawwaabeena wa yuhibbul mutatahhireen
231,2,2,223,81,230,Nisaaa`ukum harsullakum faatoo harsakum annaa shi`tum wa qaddimoo li anfusikum; wattaqul laaha wa`lamooo annakum mulaaqooh; wa bash shirilmu `mineen
232,2,2,224,82,231,Wa laa taj`alul laaha `urdatal li aymaanikum an tabarroo wa tattaqoo wa tuslihoo bainan naas; wallaahu Samee`un `Aleem
233,2,2,225,83,232,Laa yu`aakhi zukumul laahu billaghwi feee aymaa nikum wa laakiny yu`aakhi zukum bimaa kasabat quloo bukum; wallaahu Ghafoorun Haleem
234,2,2,226,84,233,Lillazeena yu`loona min nisaaa`ihim tarabbusu arba`ati ashhurin fain faaa`oo fa innal laaha Ghafoorur Raheem
235,2,2,227,85,234,Wa in `azamut talaaqa fa innal laaha Samee`un `Aleem
236,2,2,228,86,235,Walmutallaqaatu yatarab basna bi anfusihinna salaasata qurooo`; wa laa yahillu lahunna ai yaktumna maa khalaqal laahu feee arhaaminhinna in kunna yu`minna billaahi wal yawmil aakhir; wa bu`oola tuhunna ahaqqu biraddihinna fee zaalika in araadooo islaahaa; wa lahunna mislul lazee alaihin bilma`roof; wa lirrijjaali `alaihinna daraja; wallaahu `Azeezun Hakeem (section 28)
237,2,2,229,87,236,Attalaaqu marrataani fa imsaakum bima`roofin aw tasreehum bi ihsaan; wa laa yahillu lakum an taakhuzoo mimmaaa aataitumoohunna shai`an illaaa ai yakhaafaaa alla yuqeemaa hudoodallahi fa in khiftum allaa yuqeemaa hudoodal laahi falaa junaaha `Alaihimaa feemaf tadat bihee tilka hudoodul laahi falaa ta`tadoohaa; wa mai yata`adda hudoodal laahi fa ulaaa`ika humuzzaa limoon
238,2,2,230,88,237,Fa in tallaqahaa falaa tahillu lahoo mim ba`du hattaa tankiha zawjan ghairah; fa in tallaqahaa falaa junaaha `alaihimaaa ai yataraaja`aaa in zannaaa ai yuqeemaa hudoodal laa; wa tilka hudoodul laahi yubaiyinuhaa liqawminy ya`lamoon
239,2,2,231,89,238,Wa izaa tallaqtumun nisaaa`a fabalaghna ajala hunna fa amsikoohunna bima`roofin law sarrihoo hunna bima`roof; wa laa tumsikoo hunna diraa rallita`tadoo; wa mai yaf`al zaalika faqad zalama nafsah; wa laa tattakhizooo aayaatillaahi huzuwaa; wazkuroo ni`matal laahi `alaikum wa maaa anzala `alaikum minal kitaabi wal hikmati ya`izukum bih; wattaqul laaha wa`lamooo annal laaha bikulli shai`in `Aleem (section 29)
240,2,2,232,90,239,Wa izaa tallaqtumun nisaaa`a fabalaghna ajalahunna falaa ta`duloo hunna ai yankihna azwaaja hunna izaa taraadaw bainahum bilma` roof; zaalika yoo`azu bihee man kaana minkum yu`minu billaahi wal yawmil aakhir; zaalikum azkaa lakum wa at-har; wallaahu ya`lamu wa antum laa ta`lamoon
241,2,2,233,91,240,Walwaa lidaatu yurdi`na awlaada hunna hawlaini kaamilaini liman araada ai yutimmar radaa`ah; wa `alalmawloodi lahoo rizqu hunna wa kiswatuhunna bilma`roof; laatukallafu nafsun illaa wus`ahaa; laa tudaaarra waalidatum biwaladihaa wa laa mawloodul lahoo biwaladih; wa `alal waarisi mislu zaalik; fa in araadaa Fisaalan `an taraadim minhumaa wa tashaawurin falaa junaaha `alaihimaa; wa in arattum an tastardi`ooo awlaadakum falaa junaaha `alaikum izaa sallamtum maaa aataitum bilma`roof; wattaqul laaha wa`lamooo annal laaha bimaa ta`maloona baseer
242,2,2,234,92,241,Wallazeena yutawaffawna minkum wa yazaroona azwaajai yatarabbasna bi anfusihinna arba`ata ashhurinw wa `ashran fa izaa balaghna ajalahunna falaa junaaha `alaikum feemaa fa`alna feee anfusihinna bilma`roof; wallaahu bimaa ta`maloona Khabeer
243,2,2,235,93,242,Wa laa junaaha `alaikum feema `arradtum bihee min khitbatin nisaaa`i aw aknantum feee anfusikum; `alimal laahu annakum satazkuroonahunna wa laakil laa tuwaa`idoohunna sirran illaaa an taqooloo qawlamma`roofaa; wa laa ta`zimoo `uqdatan nikaahi hattaa yablughal kitaabu ajalah; wa`lamooo annal laaha ya`lamumaa feee anfusikum fahzarooh; wa`lamooo annallaaha Ghafoorun Haleem (section 30)
244,2,2,236,94,243,Laa junaaha `alaikum in tallaqtumun nisaaa`a maa lam tamassoohunna aw tafridoo lahunna fareedah; wa matti`oona `alal moosi`i qadaruhoo wa `alal muqtiri qadaruhoo matta`am bilma`roofi haqqan `alalmuhsineen
245,2,2,237,95,244,Wa in tallaqtumoohunna min qabli an tamassoohunna wa qad farad tum lahunna fareedatan fanisfu maa faradtum illaaa ai ya`foona aw ya`fuwallazee biyadihee `uqdatunnikaah; wa an ta`fooo aqrabu littaqwaa; wa laa tansawulfadla bainakum; innal laaha bimaa ta`maloona Baseer
246,2,2,238,96,245,Haafizoo `alas salawaati was Salaatil Wustaa wa qoomoo lillaahi qaaniteen
247,2,2,239,97,246,Fa in khiftum farijaalan aw rukbaanan fa izaaa amintum fazkurul laaha kamaa `allamakum maa lam takoonoo ta`lamoon
248,2,2,240,98,247,Wallazeena yutawaf fawna minkum wa yazaroona azwaajanw wasiyyatal li azwaajihim mataa`an ilal hawlighaira ikhraaj; fa in kharajna falaa junaaha `alaikum fee maa fa`alna feee anfusihinna min ma`roof; wallaahu Azeezun Hakeem
249,2,2,241,99,248,Wa lilmutallaqaati mataa`um bilma`roofi haqqan `alal muttaqeen
250,2,2,242,100,249,Kazaalika yubaiyinul laahu lakum aayaatihee la`allakum ta`qiloon (section 31)
251,2,2,243,101,250,Alam tara ilal lazeena kharajoo min diyaarihim wa hum uloofun hazaral mawti faqaaala lahumul laahu mootoo summa ahyaahum; innal laaha lazoo fadlin `alannaasi wa laakinna aksarannaasi laa yashkuroon
252,2,2,244,102,251,Wa qaatiloo fee sabeelil laahi wa`lamooo annal laaha Samee`un `Aleem
253,2,2,245,103,252,Man zal lazee yuqridul laaha qardan hasanan fayudaa `ifahoo lahoo ad`aafan kaseerah; wallaahu yaqbidu wa yabsutu wa ilaihi turja`oon
