id,topic_id,sort,is_subject,content_ar,content_fa
291,87,0,2,وَ أَهْلُ الْأَرْضِ یَوْمَئِذٍ مِلَلٌ مُتَفَرِّقَةٌ وَ أَهْوَاءٌ مُنْتَشِرَةٌ وَ طَرَائِقُ مُتَشَتِّتَةٌ بَیْنَ مُشَبِّهٍ لِلَّهِ بِخَلْقِهِ أَوْ مُلْحِدٍ فِی اسْمِهِ أَوْ مُشِیرٍ إِلَى غَیْرِهِ فَهَدَاهُمْ بِهِ مِنَ الضَّلَالَةِ وَ أَنْقَذَهُمْ بِمَکانِهِ مِنَ الْجَهَالَةِ .,در آن روزگاران که خداوند ذوالجلال خاتم الانبیاء را برانگیخت، مردم روی زمین مللی پراکنده و اقوامی با تمایلات متفرق، در پیچاپیچ طرق درهم و برهم سرگردان و حیرت زده بودند. \nگروهی از آنان خدا را تشبیه به مخلوقاتش می کردند و گروهی دیگر در اسماء مقدسش الحاد می ورزیدند. \nجمع دیگری با نامهای الهی اشاره به موهومات و موجودات پست می نمودند. \nخداوند سبحان آنان را بوسیله پیامبر اکرم از گمراهیها نجات داد و با موقعیت والایی که به او عنایت فرموده بود، آن گمشدگان را ازسقوط به سیه چال جهالت رها ساخت.\n
292,87,0,2,ثُمَّ اخْتَارَ سُبْحَانَهُ لِمُحَمَّدٍ (صلى الله علیه وآله) لِقَاءَهُ وَ رَضِیَ لَهُ مَا عِنْدَهُ وَ أَکرَمَهُ عَنْ دَارِ الدُّنْیَا وَ رَغِبَ بِهِ عَنْ مَقَامِ الْبَلْوَى فَقَبَضَهُ إِلَیْهِ کرِیماً (صلى الله علیه وآله)، ,آن گاه که ماموریت الهی خاتم الانبیاء پایان یافت، خداوند ذوالجلال، دیدار خود را نصیبش ساخت و او را به آن تقرب ربوبی که در انتظارش بود، نایل فرمود. \nبا فراخواندن او از این دنیا به پیشگاه اقدس خود اکرامش نمود وبرای او عالم برین را به جای دمسازی با ابتلائات و کشاکش حیات طبیعی برگزیده، سرانجام او را با نهایت اکرام به بارگاه ربوبی خویش برکشید. \n
293,87,0,1,وَ خَلَّفَ فِیکمْ مَا خَلَّفَتِ الْأَنْبِیَاءُ فِی أُمَمِهَا إِذْ لَمْ یَتْرُکوهُمْ هَمَلًا بِغَیْرِ طَرِیقٍ وَاضِحٍ وَ لَا عَلَمٍ قَائِمٍ.,خاتم الانبیاء همه آنچه را که پیامبران گذشته در میان امتهای خود می گذاشتند، در میان شما مسلمانان برنهاد. \nرسولان الهی که از مجرای طبیعت رخت بربسته اند، هرگز امت خویش را مهمل و بدون گستردن راه روشن پیش پای مردم و بدون علائم خاتم الانبیاء همه آنچه را که پیامبران گذشته در میان امتهای خود می گذاشتند، در میان شما مسلمانان برنهاد. \nرسولان الهی که از مجرای طبیعت رخت بربسته اند، هرگز امت خویش را مهمل و بدون گستردن راه روشن پیش پای مردم و بدون علائم محکم و دائم در دیدگاهشان رها نساخته اند. \nمحکم و دائم در دیدگاهشان رها نساخته اند. \n
294,87,0,2,القرآن و الأحکام الشرعیة,قرآن و احکام شرعیه 
295,87,0,1,کتَابَ رَبِّکمْ فِیکمْ :مُبَیِّناً حَلَالَهُ وَ حَرَامَهُ وَ فَرَائِضَهُ وَ فَضَائِلَهُ وَ نَاسِخَهُ وَ مَنْسُوخَهُ وَ رُخَصَهُ وَ عَزَائِمَهُ وَ خَاصَّهُ وَ عَامَّهُ وَ عِبَرَهُ وَ أَمْثَالَهُ وَ مُرْسَلَهُ وَ مَحْدُودَهُ وَ مُحْکمَهُ وَ مُتَشَابِهَهُ مُفَسِّراً مُجْمَلَهُ وَ مُبَیِّناً غَوَامِضَهُ .,علامت و طریقی واضح که پیامبر اکرم (صلی الله علیه و آله)در دسترس شما گذاشته است، کتاب پروردگار شما است. \nاین پیام آسمانی همه مصالح و مفاسد حیات دنیوی و اخروی شما را بیان نموده است:\n حلال و حرام، فرایض و شایستگیها، ناسخ و منسوخ، مباحات و واجبات، خاص و عام، داستانها و اصول عبرت انگیز و امثال و حکم، مطلق و مقید، محکم و متشابه را توضیح داده، حقایق ابهام انگیز را تفسیر و مشکلاتش را روشن ساخته است. \n
296,87,0,1,بَیْنَ مَأْخُوذٍ مِیثَاقُ عِلْمِهِ وَ مُوَسَّعٍ عَلَى الْعِبَادِ فِی جَهْلِهِ .,تحصیل علم و یقین به برخی از مطالب قرآنی، مطابق پیمانی که از بندگان گرفته شده است لازم است و در برخی دیگر که اسرار و رموز قرآنی محسوب می شوند، مردم را به تنگنای لزوم معرفت آنها مجبور ننموده است. 
297,87,0,1,وَ بَیْنَ مُثْبَتٍ فِی الْکتَابِ فَرْضُهُ وَ مَعْلُومٍ فِی السُّنَّةِ نَسْخُهُ وَ وَاجِبٍ فِی السُّنَّةِ أَخْذُهُ وَ مُرَخَّصٍ فِی الْکتَابِ تَرْکهُ وَ بَیْنَ وَاجِبٍ بِوَقْتِهِ وَ زَائِلٍ فِی مُسْتَقْبَلِهِ وَ مُبَایَنٌ بَیْنَ مَحَارِمِهِ مِنْ کبِیرٍ أَوْعَدَ عَلَیْهِ نِیرَانَهُ أَوْ صَغِیرٍ أَرْصَدَ لَهُ غُفْرَانَهُ وَ بَیْنَ مَقْبُولٍ فِی أَدْنَاهُ مُوَسَّعٍ فِی أَقْصَاهُ.,گروهی از مسائل در کتاب آسمانی ثابت و نسخ آن در سنت روشن است. \nدسته ای از مسائل وجود دارد که التزام به آنها در سنت واجب است و در کتاب الهی مورد اختیار مقررشده است. \nوجوب بعضی از تکالیف تا وقت معینی است که با سپری شدنش مرتفع می گردد. \nکتاب آسمانی انواع محرمات را از یکدیگر تفکیک نموده، به معصیت کبیره وعده آتش و به گناهان کوچک امیدبخشش داده است. \nموضوعات دیگری در قرآن است که انجام دادن اندکی از آنها مقبول و در وصول به نهایت آنها، بندگان را آزاد گذاشته است.
298,87,0,2,و منها فی ذکر الحج,ذکر حج خانه خدا 
299,87,0,1,وَ فَرَضَ عَلَیْکمْ حَجَّ بَیْتِهِ الْحَرَامِ الَّذِی جَعَلَهُ قِبْلَةً لِلْأَنَامِ یَرِدُونَهُ وُرُودَ الْأَنْعَامِ وَ یَأْلَهُونَ إِلَیْهِ وُلُوهَ الْحَمَامِ وَ جَعَلَهُ سُبْحَانَهُ عَلَامَةً لِتَوَاضُعِهِمْ لِعَظَمَتِهِ وَ إِذْعَانِهِمْ لِعِزَّتِهِ .,شما را به حج خانه مقدس خداوندی که آن را قبله مردم قرار داده، موظف فرموده است تا چون جانداران که به چشمه زلال وارد می شوند، در حال تسلیم به آن معبد سترگ درآیند، و کبوتروار با وجد و شادمان به آن حرم الهی پناهنده شوند. \nحکمت خداوندی در این ماموریت کمال بخش، سرفرود آوردن آزادانه مردم در برابر عظمت ربوبی و پذیرش عزت کبریایی او است. \n
300,87,0,1,وَ اخْتَارَ مِنْ خَلْقِهِ سُمَّاعاً أَجَابُوا إِلَیْهِ دَعْوَتَهُ وَ صَدَّقُوا کلِمَتَهُ وَ وَقَفُوا مَوَاقِفَ أَنْبِیَائِهِ وَ تَشَبَّهُوا بِمَلَائِکتِهِ الْمُطِیفِینَ بِعَرْشِهِ یُحْرِزُونَ الْأَرْبَاحَ فِی مَتْجَرِ عِبَادَتِهِ وَ یَتَبَادَرُونَ عِنْدَهُ مَوْعِدَ مَغْفِرَتِهِ .,شنوندگانی از بندگانش را برگزید که دعوت او را لبیک گویند و مشیت از را بپذیرند. \nاین بندگان بهره ور از گوش شنوا می روند و در آن جایگاه قدس که پیامبران الهی وظایف عبودیت به جای آورده اند، رو به معبود می ایستند و شباهتی به فرشتگان گردنده به گرد عرش کبریایی اش بخود می گیرند. \nدر تجارتگاه عبادت خداوندی سودها می برند و به وعده گاه عفو و بخشایشش، شتابان روی می آورند. \n
301,87,0,1,جَعَلَهُ سُبْحَانَهُ وَ تَعَالَى لِلْإِسْلَامِ عَلَماً وَ لِلْعَائِذِینَ حَرَماً فَرَضَ حَقَّهُ وَ أَوْجَبَ حَجَّهُ وَ کتَبَ عَلَیْکمْ وِفَادَتَهُ فَقَالَ سُبْحَانَهُ وَ لِلَّهِ عَلَى النَّاسِ حِجُّ الْبَیْتِ مَنِ اسْتَطاعَ إِلَیْهِ سَبِیلًا وَ مَنْ کفَرَ فَإِنَّ اللَّهَ غَنِیٌّ عَنِ الْعالَمِینَ.,خداوند سبحان کعبه و وظایفش را شعار جاودانی برای اسلام و جایگاه امن برای پناهندگانش مقرر فرموده است در آن معبد والا، اعمالی را واجب و ادای حقش را بر بندگانش لازم و ورود به آن معبد و دیدارش را به کسانی که توانائی دارند، حتمی نموده فرموده است:\n خداوند به کسانی که توانایی رهسپار شدن به بیت الله را دارند، حج خانه خود را واجب نموده است، کسی که با اعراض از این فرمان الهی کفر بورزد خداوند (نه تنها از او بلکه) از همه جهانیان بی نیاز است.
302,88,0,2,و من خطبة له (علیه السلام) بعد انصرافه من صفین و فیها حال الناس قبل البعثة و صفة آل النبی ثم صفة قوم آخرین:,خطبه ای است از آن حضرت (علیه السلام):پس از بازگشت از نبرد صفین 
303,88,0,1,أَحْمَدُهُ اسْتِتْمَاماً لِنِعْمَتِهِ وَ اسْتِسْلَاماً لِعِزَّتِهِ وَ اسْتِعْصَاماً مِنْ مَعْصِیَتِهِ وَ أَسْتَعِینُهُ فَاقَةً إِلَى کفَایَتِهِ .,سپاس او را گویم که تتمیم نعمتش جویم و راه تسلیم به عزتش پویم و برای مصونیت از تباهی ها دست و دل از معصیتش شویم و از روی نیاز به کفایتش یاری از او خواهم. 
304,88,0,1,إِنَّهُ لَا یَضِلُّ مَنْ هَدَاهُ وَ لَا یَئِلُ مَنْ عَادَاهُ وَ لَا یَفْتَقِرُ مَنْ کفَاهُ فَإِنَّهُ أَرْجَحُ مَا وُزِنَ وَ أَفْضَلُ مَا خُزِنَ .,کسی که او هدایتش کند، گمراه نگردد و آن که با مقام شامخش به خصومت برخیزد، نجات نپذیرد. \nو هر کس که او کفایتش کند، احتیاج از او دوری گیرد. \nسپاسش، برترین وزنه ها در میزان کمالات است و شایسته ترین اندوخته ها در قلمرو ارزشها و خیرات باشد. 
305,88,0,1,وَ أَشْهَدُ أَنْ لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِیک لَهُ شَهَادَةً مُمْتَحَناً إِخْلَاصُهَا مُعْتَقَداً مُصَاصُهَا نَتَمَسَّک بِهَا أَبَداً مَا أَبْقَانَا وَ نَدَّخِرُهَا لِأَهَاوِیلِ مَا یَلْقَانَا فَإِنَّهَا عَزِیمَةُ الْإِیمَانِ وَ فَاتِحَةُ الْإِحْسَانِ وَ مَرْضَاةُ الرَّحْمَنِ وَ مَدْحَرَةُ الشَّیْطَانِ .,من شهادت به یگانگی بی انباز آن معبود مطلق می دهم که جز او خدائی نیست. \nشهادتی که خلوصش از آزمایشها گذشته، و حقیقت نابش در دل و جان نشسته. \nتا مشیت ربوبی او بر بقای ما حکم کند، شهادت به یگانگی اش دستاویز ما است تا سرحد دیارش و ذخیره فناناپذیر ما در راه پر هول و هراس از آنچه که در سر راه ما است. \nشهادت به وحدانیتش لازمه ایمان است و آغاز احسان و رضای خداوند رحمان و طرد شیطان.
